"date","score"
"12/04/2010","0"
"14/04/2010","1"
"18/04/2010","1"
"22/04/2010","2"
"26/04/2010","3"
"30/04/2010","3"
"30/04/2010","4"
"18/05/2010","4"
"30/05/2010","5"
"05/06/2010","6"
"03/04/2012","2"
"13/04/2012","3"
"23/04/2012","3"
"05/05/2012","4"
"09/05/2012","4"
"15/05/2012","5"
"04/06/2012","5"
"16/06/2012","6"
"16/04/2010","0"
"18/04/2010","1"
"26/04/2010","2"
"08/05/2010","3"
"22/05/2010","4"
"30/05/2010","5"
"11/04/2012","0"
"15/04/2012","1"
"29/04/2012","2"
"01/05/2012","2"
"09/05/2012","3"
"15/05/2012","3"
"21/05/2012","4"
"15/05/2012","5"
"18/06/2012","6"
"14/04/2010","0"
"16/04/2010","1"
"22/04/2010","2"
"28/04/2010","3"
"02/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"27/03/2012","1"
"01/04/2012","2"
"11/04/2012","2"
"13/04/2012","3"
"23/04/2012","3"
"03/05/2012","4"
"15/05/2012","5"
"02/06/2012","5"
"18/06/2012","6"
"30/04/2010","2"
"08/05/2010","3"
"18/05/2010","4"
"07/06/2010","5"
"13/04/2012","0"
"21/04/2012","1"
"05/05/2012","2"
"09/05/2012","3"
"15/05/2012","3"
"17/05/2012","4"
"19/05/2012","4"
"27/05/2012","5"
"06/06/2012","5"
"24/06/2012","6"
"18/04/2010","0"
"22/04/2010","1"
"26/04/2010","2"
"04/05/2010","3"
"06/05/2010","3"
"22/05/2010","4"
"11/04/2012","0"
"13/04/2012","1"
"25/04/2012","2"
"01/05/2012","3"
"13/05/2012","3"
"15/05/2012","4"
"21/05/2012","4"
"29/05/2012","5"
"18/06/2012","5"
"28/06/2012","6"
"24/04/2010","0"
"26/04/2010","1"
"30/04/2010","2"
"06/05/2010","2"
"16/05/2010","3"
"20/05/2010","3"
"24/05/2010","4"
"05/06/2010","5"
"11/04/2012","0"
"07/05/2012","2"
"15/05/2012","3"
"19/05/2012","3"
"25/05/2012","4"
"27/05/2012","4"
"16/06/2012","5"
"16/04/2010","0"
"18/04/2010","1"
"24/04/2010","2"
"26/04/2010","2"
"30/04/2010","3"
"08/05/2010","3"
"18/05/2010","4"
"07/06/2010","5"
"07/04/2012","0"
"11/04/2012","2"
"17/04/2012","2"
"03/05/2012","3"
"05/05/2012","3"
"13/05/2012","4"
"21/05/2012","5"
"18/06/2012","6"
"24/04/2013","1"
"04/05/2013","1"
"06/05/2013","2"
"08/05/2013","2"
"10/05/2013","3"
"12/05/2013","3"
"16/05/2013","4"
"09/06/2013","5"
"13/06/2013","6"
"18/04/2010","0"
"04/05/2010","2"
"20/05/2010","3"
"22/05/2010","3"
"26/05/2010","4"
"07/06/2010","5"
"11/04/2012","0"
"27/04/2012","1"
"05/05/2012","2"
"15/05/2012","3"
"17/05/2012","4"
"22/06/2012","5"
"28/06/2012","6"
"16/04/2010","0"
"18/04/2010","1"
"26/04/2010","2"
"04/05/2010","3"
"06/05/2010","4"
"07/06/2010","5"
"11/04/2012","0"
"13/04/2012","1"
"15/04/2012","2"
"27/04/2012","2"
"01/05/2012","3"
"05/05/2012","3"
"15/05/2012","4"
"09/05/2012","5"
"18/06/2012","5"
"24/06/2012","6"
"16/04/2010","1"
"22/04/2010","1"
"30/04/2010","2"
"08/05/2010","3"
"22/05/2010","4"
"24/05/2010","4"
"03/06/2010","5"
"07/04/2012","1"
"19/04/2012","2"
"16/04/2010","0"
"24/04/2010","1"
"26/04/2010","2"
"04/05/2010","3"
"18/05/2010","4"
"05/06/2010","5"
"11/04/2012","0"
"15/04/2012","2"
"19/04/2012","2"
"03/05/2012","3"
"05/05/2012","3"
"09/05/2012","4"
"14/06/2012","5"
"18/06/2012","5"
"24/06/2012","6"
"16/04/2010","0"
"22/04/2010","1"
"24/04/2010","2"
"06/05/2010","3"
"22/05/2010","4"
"26/05/2010","4"
"03/06/2010","5"
"29/03/2012","1"
"15/04/2012","2"
"25/04/2012","3"
"15/05/2012","3"
"17/05/2012","4"
"09/05/2012","4"
"15/05/2012","5"
"08/06/2012","5"
"18/06/2012","6"
"18/04/2010","0"
"28/04/2010","1"
"30/04/2010","2"
"16/05/2010","3"
"18/05/2010","3"
"22/05/2010","4"
"05/06/2010","5"
"15/04/2012","0"
"17/04/2012","1"
"29/04/2012","2"
"07/05/2012","2"
"11/05/2012","3"
"13/05/2012","3"
"17/05/2012","4"
"14/06/2012","5"
"02/06/2012","5"
"22/06/2012","6"
"16/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"24/04/2010","2"
"02/05/2010","3"
"06/05/2010","4"
"28/05/2010","5"
"30/05/2010","6"
"11/04/2012","1"
"17/04/2012","2"
"27/04/2012","3"
"05/05/2012","3"
"11/05/2012","4"
"27/05/2012","5"
"04/06/2012","5"
"12/06/2012","6"
"04/05/2010","0"
"08/05/2010","2"
"14/05/2010","2"
"24/05/2010","3"
"24/05/2010","4"
"07/06/2010","5"
"11/04/2012","0"
"25/05/2012","3"
"31/05/2012","4"
"20/06/2012","5"
"24/06/2012","6"
"16/04/2010","0"
"22/04/2010","2"
"30/04/2010","3"
"06/05/2010","4"
"01/06/2010","5"
"07/06/2010","6"
"07/04/2012","0"
"11/04/2012","1"
"17/04/2012","2"
"27/04/2012","3"
"29/04/2012","3"
"13/05/2012","4"
"09/05/2012","5"
"16/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"24/04/2010","1"
"30/04/2010","2"
"10/05/2010","3"
"18/05/2010","4"
"28/05/2010","5"
"07/06/2010","6"
"11/04/2012","0"
"15/04/2012","2"
"23/04/2012","2"
"11/05/2012","3"
"13/05/2012","3"
"21/05/2012","4"
"19/05/2012","5"
"06/06/2012","5"
"22/06/2012","6"
"24/04/2013","1"
"26/04/2013","1"
"30/04/2013","2"
"02/05/2013","2"
"06/05/2013","3"
"08/05/2013","3"
"10/05/2013","4"
"09/06/2013","6"
"16/04/2010","0"
"24/04/2010","1"
"28/04/2010","2"
"08/05/2010","3"
"24/05/2010","4"
"30/05/2010","5"
"11/04/2012","0"
"17/04/2012","1"
"29/04/2012","2"
"09/05/2012","3"
"11/05/2012","3"
"21/05/2012","4"
"02/06/2012","5"
"22/06/2012","6"
"16/04/2010","0"
"22/04/2010","2"
"06/05/2010","3"
"08/05/2010","4"
"01/06/2010","5"
"07/06/2010","6"
"27/03/2012","1"
"13/04/2012","2"
"17/04/2012","3"
"03/05/2012","3"
"09/05/2012","4"
"09/05/2012","5"
"08/06/2012","5"
"18/06/2012","6"
"18/04/2010","0"
"22/04/2010","1"
"26/04/2010","2"
"04/05/2010","3"
"16/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"11/04/2012","0"
"29/04/2012","2"
"09/05/2012","3"
"15/05/2012","4"
"02/06/2012","5"
"16/06/2012","6"
"16/04/2010","0"
"22/04/2010","2"
"26/04/2010","2"
"02/05/2010","3"
"06/05/2010","4"
"28/05/2010","5"
"11/04/2012","0"
"17/04/2012","2"
"23/04/2012","2"
"01/05/2012","3"
"03/05/2012","3"
"09/05/2012","4"
"02/06/2012","5"
"16/04/2010","1"
"30/04/2010","2"
"06/05/2010","3"
"08/05/2010","3"
"18/05/2010","4"
"26/05/2010","4"
"07/06/2010","5"
"29/03/2012","1"
"19/04/2012","2"
"29/04/2012","2"
"09/05/2012","3"
"11/05/2012","3"
"21/05/2012","4"
"19/05/2012","5"
"12/06/2012","5"
"18/06/2012","6"
"18/04/2010","0"
"04/05/2010","1"
"08/05/2010","2"
"18/05/2010","3"
"22/05/2010","3"
"24/05/2010","4"
"07/06/2010","5"
"07/04/2012","0"
"25/04/2012","1"
"09/05/2012","2"
"21/05/2012","3"
"23/05/2012","3"
"25/05/2012","4"
"27/05/2012","5"
"14/06/2012","5"
"24/06/2012","6"
"18/04/2010","0"
"22/04/2010","1"
"30/04/2010","2"
"14/05/2010","3"
"08/05/2010","3"
"22/05/2010","4"
"01/06/2010","5"
"07/06/2010","6"
"11/04/2012","0"
"25/04/2012","1"
"29/04/2012","2"
"01/05/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"19/05/2012","4"
"18/06/2012","5"
"26/06/2012","6"
"18/04/2010","1"
"28/04/2010","1"
"30/04/2010","2"
"14/05/2010","3"
"10/05/2010","3"
"07/04/2012","0"
"01/04/2012","1"
"11/04/2012","2"
"01/05/2012","2"
"05/05/2012","3"
"15/05/2012","3"
"21/05/2012","4"
"09/05/2012","4"
"23/05/2012","5"
"18/06/2012","5"
"24/06/2012","6"
"24/04/2010","0"
"26/04/2010","1"
"02/05/2010","2"
"16/05/2010","3"
"20/05/2010","3"
"22/05/2010","4"
"01/06/2010","5"
"11/04/2012","2"
"15/04/2012","2"
"23/05/2012","4"
"28/06/2012","5"
"16/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"28/04/2010","2"
"06/05/2010","3"
"08/05/2010","3"
"18/05/2010","4"
"26/05/2010","4"
"28/05/2010","5"
"29/03/2012","1"
"11/04/2012","2"
"27/04/2012","2"
"29/04/2012","3"
"11/05/2012","3"
"25/05/2012","4"
"19/05/2012","5"
"10/06/2012","5"
"28/06/2012","6"
"18/04/2010","0"
"30/04/2010","2"
"08/05/2010","3"
"22/05/2010","4"
"01/06/2010","5"
"11/04/2012","0"
"05/05/2012","2"
"09/05/2012","3"
"15/05/2012","3"
"25/05/2012","4"
"19/05/2012","5"
"24/06/2012","6"
"16/04/2010","0"
"22/04/2010","1"
"26/04/2010","1"
"28/04/2010","2"
"18/05/2010","3"
"24/05/2010","3"
"26/05/2010","4"
"03/06/2010","5"
"29/03/2012","1"
"11/04/2012","2"
"15/04/2012","2"
"09/05/2012","3"
"21/05/2012","4"
"19/05/2012","5"
"14/06/2012","5"
"24/06/2012","6"
"08/04/2010","1"
"14/04/2010","1"
"18/04/2010","2"
"22/04/2010","2"
"22/04/2010","3"
"26/04/2010","3"
"30/04/2010","4"
"04/05/2010","4"
"04/05/2010","5"
"28/05/2010","5"
"30/05/2010","6"
"23/03/2012","1"
"05/04/2012","2"
"13/04/2012","3"
"19/04/2012","3"
"29/04/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"10/06/2012","5"
"26/06/2012","6"
"12/04/2010","0"
"16/04/2010","0"
"24/04/2010","2"
"30/04/2010","3"
"06/05/2010","3"
"08/05/2010","4"
"16/05/2010","4"
"30/05/2010","5"
"05/06/2010","6"
"01/04/2012","1"
"13/04/2012","2"
"11/04/2012","2"
"29/04/2012","3"
"01/05/2012","3"
"09/05/2012","5"
"10/06/2012","5"
"18/06/2012","6"
"24/04/2013","0"
"26/04/2013","1"
"28/04/2013","2"
"30/04/2013","2"
"06/05/2013","3"
"08/05/2013","4"
"16/05/2013","4"
"18/05/2013","5"
"05/06/2013","5"
"07/06/2013","6"
"12/04/2010","0"
"22/04/2010","2"
"28/04/2010","3"
"02/05/2010","3"
"06/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"11/04/2012","0"
"13/04/2012","2"
"17/04/2012","2"
"25/04/2012","3"
"27/04/2012","3"
"09/05/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"10/06/2012","5"
"24/06/2012","6"
"14/04/2010","0"
"16/04/2010","1"
"18/04/2010","1"
"22/04/2010","2"
"30/04/2010","3"
"02/05/2010","4"
"04/05/2010","4"
"26/05/2010","5"
"30/05/2010","5"
"05/06/2010","6"
"27/03/2012","1"
"29/03/2012","2"
"01/04/2012","2"
"15/04/2012","3"
"27/04/2012","3"
"07/05/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"02/06/2012","5"
"14/06/2012","6"
"14/04/2010","0"
"16/04/2010","1"
"18/04/2010","2"
"22/04/2010","2"
"30/04/2010","3"
"02/05/2010","4"
"06/05/2010","4"
"01/06/2010","5"
"07/06/2010","6"
"29/03/2012","1"
"01/04/2012","2"
"05/04/2012","2"
"19/04/2012","3"
"07/05/2012","3"
"15/05/2012","4"
"09/05/2012","5"
"04/06/2012","5"
"14/06/2012","6"
"24/04/2013","1"
"26/04/2013","2"
"28/04/2013","2"
"02/05/2013","3"
"06/05/2013","4"
"14/05/2013","4"
"16/05/2013","5"
"07/06/2013","5"
"09/06/2013","6"
"08/04/2010","0"
"18/04/2010","1"
"22/04/2010","2"
"24/04/2010","3"
"26/04/2010","3"
"30/04/2010","4"
"06/05/2010","4"
"20/05/2010","5"
"28/05/2010","5"
"28/05/2010","6"
"23/03/2012","1"
"29/03/2012","2"
"17/04/2012","3"
"19/04/2012","3"
"09/05/2012","4"
"09/05/2012","5"
"04/06/2012","5"
"16/06/2012","6"
"12/04/2010","0"
"18/04/2010","1"
"22/04/2010","2"
"24/04/2010","3"
"30/04/2010","3"
"02/05/2010","4"
"08/05/2010","4"
"01/06/2010","5"
"07/06/2010","6"
"07/04/2012","2"
"15/04/2012","2"
"27/04/2012","3"
"09/05/2012","5"
"22/06/2012","5"
"13/04/2012","0"
"15/04/2012","1"
"17/04/2012","2"
"27/04/2012","3"
"19/05/2012","4"
"23/05/2012","5"
"10/06/2012","5"
"10/04/2010","0"
"16/04/2010","1"
"22/04/2010","2"
"30/04/2010","3"
"06/05/2010","4"
"10/05/2010","4"
"20/05/2010","5"
"01/06/2010","5"
"01/04/2012","1"
"03/04/2012","2"
"15/04/2012","2"
"23/04/2012","3"
"27/04/2012","3"
"01/05/2012","4"
"07/05/2012","4"
"09/05/2012","5"
"02/06/2012","5"
"18/06/2012","6"
"10/04/2010","0"
"16/04/2010","1"
"24/04/2010","1"
"06/05/2010","2"
"20/05/2010","3"
"22/05/2010","4"
"15/04/2012","0"
"17/04/2012","2"
"05/05/2012","2"
"07/05/2012","3"
"19/05/2012","3"
"29/05/2012","4"
"13/05/2012","4"
"21/05/2012","5"
"10/06/2012","5"
"18/06/2012","6"
"12/04/2010","0"
"16/04/2010","1"
"22/04/2010","2"
"22/04/2010","3"
"30/04/2010","3"
"02/05/2010","4"
"06/05/2010","4"
"26/05/2010","5"
"01/06/2010","5"
"05/06/2010","6"
"27/03/2012","1"
"29/03/2012","2"
"03/04/2012","2"
"13/04/2012","3"
"27/04/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"10/06/2012","5"
"16/06/2012","6"
"16/04/2010","1"
"22/04/2010","2"
"22/04/2010","3"
"28/04/2010","3"
"06/05/2010","4"
"16/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"27/03/2012","1"
"29/03/2012","2"
"13/04/2012","3"
"27/04/2012","3"
"09/05/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"04/06/2012","5"
"18/06/2012","6"
"16/04/2010","1"
"22/04/2010","2"
"28/04/2010","3"
"06/05/2010","4"
"26/05/2010","4"
"28/05/2010","5"
"07/06/2010","6"
"25/03/2012","1"
"29/03/2012","2"
"05/04/2012","2"
"19/04/2012","3"
"23/04/2012","3"
"11/05/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"10/06/2012","5"
"18/06/2012","6"
"24/04/2013","0"
"26/04/2013","1"
"10/05/2013","2"
"14/05/2013","3"
"16/05/2013","3"
"20/05/2013","4"
"05/06/2013","5"
"11/06/2013","6"
"12/04/2010","0"
"16/04/2010","0"
"26/04/2010","1"
"28/04/2010","1"
"06/05/2010","2"
"20/05/2010","3"
"24/05/2010","3"
"26/05/2010","4"
"11/04/2012","0"
"09/05/2012","1"
"11/05/2012","2"
"15/05/2012","3"
"19/05/2012","3"
"21/05/2012","4"
"21/05/2012","5"
"18/06/2012","6"
"08/04/2010","0"
"14/04/2010","1"
"16/04/2010","1"
"22/04/2010","2"
"24/04/2010","3"
"30/04/2010","3"
"04/05/2010","4"
"16/05/2010","4"
"26/05/2010","5"
"01/06/2010","5"
"23/03/2012","1"
"29/03/2012","2"
"13/04/2012","3"
"27/04/2012","3"
"11/05/2012","4"
"07/05/2012","4"
"09/05/2012","5"
"04/06/2012","5"
"16/06/2012","6"
"01/04/2012","3"
"01/04/2012","2"
"03/04/2012","3"
"27/05/2012","4"
"12/04/2010","0"
"22/04/2010","2"
"24/04/2010","2"
"26/04/2010","3"
"06/05/2010","3"
"12/05/2010","4"
"16/05/2010","4"
"05/06/2010","5"
"07/04/2012","1"
"21/04/2012","2"
"27/04/2012","2"
"29/04/2012","3"
"09/05/2012","5"
"28/06/2012","6"
"14/04/2010","1"
"24/04/2010","1"
"26/04/2010","2"
"08/05/2010","3"
"10/05/2010","3"
"07/06/2010","4"
"01/04/2012","1"
"17/04/2012","2"
"07/05/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"19/05/2012","4"
"21/05/2012","5"
"14/06/2012","5"
"28/06/2012","6"
"14/04/2010","0"
"16/04/2010","1"
"26/04/2010","1"
"30/04/2010","2"
"06/05/2010","3"
"10/05/2010","4"
"07/06/2010","5"
"29/03/2012","1"
"13/04/2012","2"
"27/04/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"21/05/2012","4"
"11/05/2012","4"
"19/05/2012","5"
"18/06/2012","5"
"24/06/2012","6"
"14/04/2010","1"
"22/04/2010","2"
"28/04/2010","3"
"30/04/2010","3"
"06/05/2010","4"
"24/05/2010","5"
"26/05/2010","5"
"05/06/2010","6"
"29/03/2012","2"
"01/04/2012","2"
"05/04/2012","3"
"11/04/2012","3"
"29/04/2012","4"
"01/05/2012","4"
"15/05/2012","5"
"02/06/2012","5"
"04/06/2012","6"
"14/04/2010","0"
"16/04/2010","1"
"30/04/2010","1"
"16/05/2010","2"
"22/05/2010","3"
"24/05/2010","3"
"28/05/2010","4"
"07/06/2010","5"
"07/04/2012","0"
"09/04/2012","1"
"29/04/2012","2"
"21/05/2012","3"
"27/05/2012","4"
"18/06/2012","5"
"24/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"28/04/2010","2"
"06/05/2010","3"
"08/05/2010","4"
"18/05/2010","4"
"24/05/2010","5"
"28/05/2010","5"
"07/04/2012","1"
"17/04/2012","2"
"27/04/2012","2"
"03/05/2012","3"
"09/05/2012","5"
"02/06/2012","5"
"24/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"30/04/2010","2"
"08/05/2010","3"
"22/05/2010","4"
"28/05/2010","5"
"07/04/2012","0"
"09/04/2012","1"
"29/04/2012","2"
"03/05/2012","3"
"31/05/2012","4"
"11/05/2012","4"
"19/05/2012","5"
"02/06/2012","5"
"24/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"30/04/2010","2"
"12/05/2010","2"
"20/05/2010","3"
"24/05/2010","3"
"26/05/2010","4"
"05/06/2010","5"
"07/04/2012","0"
"09/04/2012","1"
"03/05/2012","2"
"09/05/2012","2"
"15/05/2012","3"
"19/05/2012","3"
"23/05/2012","4"
"21/05/2012","5"
"02/06/2012","5"
"18/06/2012","6"
"18/04/2010","0"
"02/05/2010","2"
"22/05/2010","3"
"28/05/2010","4"
"03/06/2010","5"
"15/04/2012","0"
"09/05/2012","2"
"11/05/2012","2"
"21/05/2012","3"
"23/05/2012","4"
"16/06/2012","5"
"18/06/2012","6"
"14/04/2010","0"
"26/04/2010","1"
"30/04/2010","2"
"08/05/2010","3"
"22/05/2010","4"
"01/06/2010","5"
"05/06/2010","6"
"01/04/2012","1"
"23/04/2012","2"
"01/05/2012","2"
"09/05/2012","3"
"11/05/2012","3"
"21/05/2012","4"
"19/05/2012","5"
"12/06/2012","5"
"24/06/2012","6"
"15/04/2012","2"
"17/04/2012","3"
"23/04/2012","3"
"01/05/2012","4"
"05/05/2012","4"
"11/05/2012","5"
"08/06/2012","5"
"20/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"28/04/2010","2"
"06/05/2010","3"
"18/05/2010","4"
"03/06/2010","5"
"15/04/2012","0"
"21/04/2012","1"
"23/04/2012","2"
"27/04/2012","2"
"07/05/2012","3"
"09/05/2012","3"
"15/05/2012","4"
"16/06/2012","5"
"24/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"24/04/2010","2"
"30/04/2010","3"
"08/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"01/04/2012","1"
"11/04/2012","2"
"27/04/2012","2"
"05/05/2012","3"
"07/05/2012","3"
"15/05/2012","4"
"09/05/2012","5"
"10/06/2012","5"
"14/06/2012","6"
"16/04/2010","0"
"26/04/2010","2"
"02/05/2010","3"
"22/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"11/04/2012","0"
"19/04/2012","1"
"03/05/2012","2"
"05/05/2012","2"
"15/05/2012","3"
"21/05/2012","4"
"13/05/2012","4"
"19/05/2012","5"
"14/06/2012","5"
"18/06/2012","6"
"12/04/2010","0"
"14/04/2010","0"
"22/04/2010","1"
"24/04/2010","2"
"08/05/2010","3"
"10/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"07/04/2012","0"
"11/04/2012","1"
"27/04/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"21/05/2012","4"
"12/06/2012","5"
"16/06/2012","6"
"18/04/2010","0"
"28/04/2010","1"
"02/05/2010","2"
"16/05/2010","3"
"26/05/2010","4"
"03/06/2010","5"
"15/04/2012","0"
"29/04/2012","1"
"03/05/2012","2"
"09/05/2012","2"
"19/05/2012","3"
"21/05/2012","3"
"25/05/2012","4"
"23/05/2012","4"
"08/06/2012","5"
"22/06/2012","6"
"18/04/2010","0"
"22/04/2010","1"
"30/04/2010","2"
"10/05/2010","3"
"24/05/2010","4"
"01/06/2010","5"
"13/04/2012","0"
"17/04/2012","1"
"27/04/2012","2"
"01/05/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"21/05/2012","4"
"19/05/2012","4"
"23/05/2012","5"
"04/06/2012","5"
"18/06/2012","6"
"22/04/2010","0"
"14/04/2010","1"
"24/04/2010","2"
"30/04/2010","3"
"24/04/2013","1"
"26/04/2013","1"
"28/04/2013","2"
"30/04/2013","2"
"06/05/2013","3"
"08/05/2013","4"
"07/06/2013","5"
"09/06/2013","6"
"14/04/2010","1"
"22/04/2010","2"
"26/04/2010","3"
"08/05/2010","4"
"18/05/2010","4"
"24/05/2010","5"
"30/05/2010","5"
"07/06/2010","6"
"29/03/2012","1"
"01/04/2012","2"
"13/04/2012","2"
"03/05/2012","3"
"05/05/2012","3"
"11/05/2012","4"
"09/05/2012","5"
"02/06/2012","5"
"18/06/2012","6"
"14/04/2010","0"
"18/04/2010","1"
"26/04/2010","2"
"02/05/2010","3"
"20/05/2010","4"
"01/06/2010","5"
"11/04/2012","0"
"13/04/2012","1"
"17/04/2012","2"
"29/04/2012","2"
"05/05/2012","3"
"19/05/2012","4"
"21/05/2012","5"
"08/06/2012","5"
"20/06/2012","6"
"18/04/2010","1"
"22/04/2010","1"
"26/04/2010","2"
"02/05/2010","3"
"12/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"29/03/2012","1"
"11/04/2012","2"
"27/04/2012","2"
"03/05/2012","3"
"15/05/2012","4"
"19/05/2012","5"
"02/06/2012","5"
"16/06/2012","6"
"24/04/2013","0"
"26/04/2013","1"
"28/04/2013","1"
"30/04/2013","2"
"04/05/2013","2"
"06/05/2013","3"
"08/05/2013","3"
"10/05/2013","4"
"18/05/2013","5"
"05/06/2013","5"
"09/06/2013","6"
"12/04/2010","0"
"18/04/2010","0"
"22/04/2010","1"
"28/04/2010","2"
"10/05/2010","3"
"18/05/2010","4"
"28/05/2010","5"
"05/06/2010","6"
"01/04/2012","1"
"25/04/2012","2"
"29/04/2012","2"
"09/05/2012","3"
"15/05/2012","3"
"21/05/2012","4"
"19/05/2012","5"
"06/06/2012","5"
"16/06/2012","6"
"12/04/2010","0"
"18/04/2010","0"
"22/04/2010","1"
"26/04/2010","2"
"04/05/2010","3"
"06/05/2010","3"
"10/05/2010","4"
"28/05/2010","5"
"01/04/2012","1"
"25/04/2012","2"
"27/04/2012","2"
"09/05/2012","3"
"13/05/2012","3"
"19/05/2012","4"
"11/05/2012","5"
"10/06/2012","5"
"20/06/2012","6"
"24/04/2013","0"
"26/04/2013","1"
"02/05/2013","2"
"04/05/2013","2"
"06/05/2013","3"
"10/05/2013","3"
"14/05/2013","4"
"18/05/2013","5"
"05/06/2013","5"
"09/06/2013","6"
"12/04/2010","0"
"14/04/2010","0"
"18/04/2010","1"
"22/04/2010","1"
"24/04/2010","2"
"30/04/2010","3"
"08/05/2010","4"
"12/05/2010","4"
"28/05/2010","5"
"07/06/2010","6"
"02/04/2012","0"
"07/04/2012","1"
"15/04/2012","2"
"23/04/2012","2"
"05/05/2012","3"
"09/05/2012","3"
"15/05/2012","4"
"11/05/2012","5"
"29/05/2012","5"
"08/06/2012","6"
"14/04/2010","0"
"22/04/2010","2"
"02/05/2010","3"
"06/05/2010","4"
"30/05/2010","5"
"05/06/2010","6"
"29/03/2012","1"
"07/04/2012","2"
"19/04/2012","2"
"27/04/2012","3"
"03/05/2012","3"
"11/05/2012","4"
"09/05/2012","5"
"12/06/2012","5"
"26/06/2012","6"
"10/04/2010","0"
"18/04/2010","1"
"28/04/2010","2"
"04/05/2010","3"
"06/05/2010","3"
"24/05/2010","4"
"30/05/2010","5"
"02/04/2012","0"
"11/04/2012","1"
"17/04/2012","2"
"27/04/2012","2"
"11/05/2012","3"
"25/05/2012","4"
"23/05/2012","5"
"06/06/2012","5"
"20/06/2012","6"
"14/04/2010","1"
"24/04/2010","1"
"26/04/2010","2"
"02/05/2010","3"
"08/05/2010","4"
"22/05/2010","5"
"30/05/2010","5"
"03/04/2012","1"
"05/04/2012","2"
"15/04/2012","2"
"19/04/2012","3"
"27/04/2012","3"
"03/05/2012","4"
"09/05/2012","5"
"04/06/2012","5"
"18/06/2012","6"
"10/04/2010","1"
"12/04/2010","1"
"22/04/2010","2"
"28/04/2010","3"
"30/04/2010","3"
"02/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"27/03/2012","1"
"01/04/2012","2"
"17/04/2012","3"
"25/04/2012","3"
"09/05/2012","4"
"07/05/2012","4"
"25/05/2012","5"
"16/06/2012","5"
"26/06/2012","6"
"09/04/2010","0"
"14/04/2010","1"
"16/04/2010","1"
"24/04/2010","2"
"30/04/2010","3"
"04/05/2010","3"
"08/05/2010","4"
"16/05/2010","4"
"22/05/2010","5"
"01/06/2010","5"
"30/05/2010","6"
"01/04/2012","2"
"15/04/2012","2"
"28/04/2013","1"
"02/05/2013","2"
"08/05/2013","3"
"10/05/2013","4"
"20/05/2013","4"
"22/05/2013","5"
"09/06/2013","5"
"22/04/2010","1"
"26/04/2010","2"
"30/04/2010","3"
"06/05/2010","3"
"20/05/2010","4"
"26/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"13/04/2012","1"
"03/05/2012","3"
"21/05/2012","4"
"21/05/2012","5"
"14/06/2012","5"
"18/06/2012","6"
"12/04/2010","0"
"16/04/2010","1"
"22/04/2010","1"
"24/04/2010","2"
"30/04/2010","3"
"06/05/2010","3"
"10/05/2010","4"
"20/05/2010","4"
"26/05/2010","5"
"01/06/2010","5"
"01/04/2012","1"
"13/04/2012","2"
"27/04/2012","2"
"01/05/2012","3"
"11/05/2012","3"
"21/05/2012","4"
"09/05/2012","5"
"22/06/2012","5"
"28/06/2012","6"
"24/04/2013","0"
"30/04/2013","1"
"28/04/2013","2"
"06/05/2013","2"
"08/05/2013","3"
"10/05/2013","3"
"14/05/2013","4"
"16/05/2013","4"
"18/05/2013","5"
"03/06/2013","5"
"13/06/2013","6"
"22/04/2010","1"
"26/04/2010","2"
"30/04/2010","3"
"04/05/2010","4"
"30/05/2010","5"
"07/06/2010","6"
"01/04/2012","1"
"03/04/2012","2"
"15/04/2012","2"
"03/05/2012","3"
"11/05/2012","3"
"15/05/2012","4"
"01/05/2012","4"
"09/05/2012","5"
"18/06/2012","6"
"03/04/2012","1"
"16/04/2010","1"
"22/04/2010","1"
